Data,Godzina,RCE
20230821,18,553.25
20230821,19,701.98
20230821,20,840.46
20230821,21,862.61
20230821,22,790.13
20230821,23,673.85
20230821,24,517.34
20230822,1,520.08
20230822,2,488.22
20230822,3,487.76
20230822,4,487.59
20230822,5,488.85
20230822,6,518.56
20230822,7,633.84
20230822,8,691.94
20230822,9,634.11
20230822,10,532.16
20230822,11,497.11
20230822,12,496.86
20230822,13,496.74
20230822,14,496.9
20230822,15,497.77
20230822,16,513.69
20230822,17,598.53
20230822,18,677.41
20230822,19,753.58
20230822,20,864.28
20230822,21,887.5
20230822,22,791.41
20230822,23,667.57
20230822,24,573.87
20230823,1,545.89
20230823,2,508.12
20230823,3,493.2
20230823,4,486.18
20230823,5,493.86
20230823,6,525.75
20230823,7,652.37
20230823,8,692.57
20230823,9,621.1
20230823,10,525.32
20230823,11,498.43
20230823,12,483.07
20230823,13,471.43
20230823,14,473.72
20230823,15,491.36
20230823,16,518.96
20230823,17,593.8
20230823,18,680.4
20230823,19,845.62
20230823,20,909.57
20230823,21,928.35
20230823,22,879.47
20230823,23,733.62
20230823,24,598.19
20230824,1,580.78
20230824,2,537.34
20230824,3,515.84
20230824,4,504.98
20230824,5,516.26
20230824,6,547.09
20230824,7,673.4
20230824,8,707.89
20230824,9,655.62
20230824,10,571.6
20230824,11,516.51
20230824,12,498.97
20230824,13,496.29
20230824,14,500.82
20230824,15,508.79
20230824,16,536.32
20230824,17,622.22
20230824,18,736.25
20230824,19,934.64
20230824,20,945.54
20230824,21,951.69
20230824,22,865.12
20230824,23,701.56
20230824,24,587.58
20230825,1,511.45
20230825,2,491.44
20230825,3,485.66
20230825,4,486.66
20230825,5,486.7
20230825,6,483.84
20230825,7,567.2
20230825,8,626.71
20230825,9,619.47
20230825,10,571.59
20230825,11,500.52
20230825,12,484.23
20230825,13,472.4
20230825,14,479.29
20230825,15,490.02
20230825,16,531.46
20230825,17,621.45
20230825,18,737.33
20230825,19,863.25
20230825,20,918.94
20230825,21,919.4
20230825,22,813.27
20230825,23,666.64
20230825,24,542.81
20230826,1,516.94
20230826,2,473.3
20230826,3,455.06
20230826,4,452.76
20230826,5,451.35
20230826,6,447.58
20230826,7,446.87
20230826,8,462.52
20230826,9,483.34
20230826,10,475.46
20230826,11,458.24
20230826,12,430.83
20230826,13,428.84
20230826,14,428.99
20230826,15,436.61
20230826,16,463.37
20230826,17,515.96
20230826,18,660.85
20230826,19,818.58
20230826,20,752.7
20230826,21,790.74
20230826,22,695.88
20230826,23,607.12
20230826,24,529.13
20230827,1,487.99
20230827,2,459.54
20230827,3,446.05
20230827,4,439.89
20230827,5,442.91
20230827,6,440.53
20230827,7,450.78
20230827,8,470.2
20230827,9,475.4
20230827,10,479.15
20230827,11,477.03
20230827,12,474.89
20230827,13,474.89
20230827,14,474.87
20230827,15,474.92
20230827,16,479.26
20230827,17,476.01
20230827,18,490.92
20230827,19,559.56
20230827,20,640.1
20230827,21,654.09
20230827,22,608.88
20230827,23,540.61
20230827,24,477.32
20230828,1,461.01
20230828,2,421.99
20230828,3,412.36
20230828,4,406.98
20230828,5,424.1
20230828,6,433.18
20230828,7,543.5
20230828,8,647.06
20230828,9,673.58
20230828,10,634.47
20230828,11,559.25
20230828,12,550.68
20230828,13,600.13
20230828,14,628.11
20230828,15,621.09
20230828,16,688.57
20230828,17,762.0
20230828,18,829.31
20230828,19,848.46
20230828,20,919.56
20230828,21,920.8
20230828,22,768.27
20230828,23,621.33
20230828,24,504.02
20230829,1,514.49
20230829,2,505.51
20230829,3,492.09
20230829,4,483.48
20230829,5,487.45
20230829,6,500.82
20230829,7,571.26
20230829,8,634.99
20230829,9,657.41
20230829,10,615.37
20230829,11,569.26
20230829,12,544.95
20230829,13,511.03
20230829,14,512.59
20230829,15,526.27
20230829,16,559.76
20230829,17,630.34
20230829,18,736.92
20230829,19,782.37
20230829,20,835.35
20230829,21,846.87
20230829,22,727.72
20230829,23,597.66
20230829,24,487.46
20230830,1,488.13
20230830,2,483.7
20230830,3,484.33
20230830,4,478.6
20230830,5,473.65
20230830,6,467.17
20230830,7,582.97
20230830,8,657.63
20230830,9,660.65
20230830,10,602.07
20230830,11,564.59
20230830,12,567.55
20230830,13,546.71
20230830,14,537.97
20230830,15,535.37
20230830,16,565.95
20230830,17,631.53
20230830,18,680.9
20230830,19,725.16
20230830,20,818.47
20230830,21,819.87
20230830,22,679.75
20230830,23,575.51
20230830,24,504.05
20230831,1,460.69
20230831,2,437.08
20230831,3,432.06
20230831,4,429.17
20230831,5,444.06
20230831,6,460.75
20230831,7,582.61
20230831,8,650.26
20230831,9,666.22
20230831,10,589.41
20230831,11,534.68
20230831,12,487.31
20230831,13,473.38
20230831,14,468.95
20230831,15,472.06
20230831,16,491.41
20230831,17,532.96
20230831,18,600.93
20230831,19,683.85
20230831,20,762.0
20230831,21,762.37
20230831,22,624.68
20230831,23,527.98
20230831,24,458.22
20230901,1,457.43
20230901,2,444.3
20230901,3,425.19
20230901,4,421.01
20230901,5,429.41
20230901,6,457.47
20230901,7,506.25
20230901,8,550.69
20230901,9,550.47
20230901,10,488.01
20230901,11,441.95
20230901,12,428.06
20230901,13,413.55
20230901,14,394.05
20230901,15,399.05
20230901,16,436.91
20230901,17,482.54
20230901,18,574.27
20230901,19,722.89
20230901,20,787.46
20230901,21,801.72
20230901,22,673.12
20230901,23,571.68
20230901,24,507.04
20230902,1,505.43
20230902,2,471.35
20230902,3,463.16
20230902,4,455.13
20230902,5,454.07
20230902,6,468.65
20230902,7,476.28
20230902,8,474.84
20230902,9,475.63
20230902,10,432.73
20230902,11,393.95
20230902,12,347.82
20230902,13,328.46
20230902,14,305.29
20230902,15,304.08
20230902,16,402.61
20230902,17,476.99
20230902,18,533.8
20230902,19,623.21
20230902,20,643.66
20230902,21,627.72
20230902,22,594.54
20230902,23,515.67
20230902,24,466.28
20230903,1,471.73
20230903,2,450.88
20230903,3,439.13
20230903,4,432.45
20230903,5,428.31
20230903,6,427.77
20230903,7,450.44
20230903,8,472.91
20230903,9,454.66
20230903,10,405.16
20230903,11,319.06
20230903,12,251.08
20230903,13,215.74
20230903,14,182.84
20230903,15,163.66
20230903,16,213.34
20230903,17,284.44
20230903,18,449.85
20230903,19,491.95
20230903,20,535.72
20230903,21,575.49
20230903,22,542.37
20230903,23,493.75
20230903,24,464.3
20230904,1,473.91
20230904,2,474.87
20230904,3,475.08
20230904,4,476.07
20230904,5,474.83
20230904,6,469.72
20230904,7,571.75
20230904,8,642.99
20230904,9,606.86
20230904,10,498.85
20230904,11,477.54
20230904,12,474.09
20230904,13,473.06
20230904,14,473.17
20230904,15,475.89
20230904,16,484.44
20230904,17,529.22
20230904,18,685.27
20230904,19,767.42
20230904,20,836.57
20230904,21,832.57
20230904,22,727.65
20230904,23,579.77
20230904,24,483.14
20230905,1,454.37
20230905,2,436.77
20230905,3,438.73
20230905,4,438.71
20230905,5,434.32
20230905,6,457.37
20230905,7,565.25
20230905,8,609.41
20230905,9,576.37
20230905,10,468.08
20230905,11,416.06
20230905,12,385.28
20230905,13,375.8
20230905,14,392.4
20230905,15,393.46
20230905,16,467.53
20230905,17,489.23
20230905,18,650.97
20230905,19,738.95
20230905,20,831.2
20230905,21,791.63
20230905,22,642.43
20230905,23,534.04
20230905,24,463.65
20230906,1,430.75
20230906,2,417.13
20230906,3,423.26
20230906,4,423.55
20230906,5,429.32
20230906,6,466.03
20230906,7,564.18
20230906,8,638.07
20230906,9,538.83
20230906,10,460.18
20230906,11,375.47
20230906,12,361.78
20230906,13,354.34
20230906,14,360.37
20230906,15,366.87
20230906,16,461.69
20230906,17,462.14
20230906,18,531.19
20230906,19,682.0
20230906,20,811.03
20230906,21,752.62
20230906,22,580.99
20230906,23,491.05
20230906,24,447.65
20230907,1,434.22
20230907,2,416.08
20230907,3,412.25
20230907,4,409.7
20230907,5,409.41
20230907,6,447.41
20230907,7,527.35
20230907,8,591.85
20230907,9,502.47
20230907,10,469.34
20230907,11,380.05
20230907,12,305.34
20230907,13,303.63
20230907,14,313.93
20230907,15,355.76
20230907,16,470.37
20230907,17,473.44
20230907,18,515.22
20230907,19,689.72
20230907,20,765.71
20230907,21,711.82
20230907,22,573.07
20230907,23,477.58
20230907,24,435.95
20230908,1,403.42
20230908,2,392.47
20230908,3,393.25
20230908,4,392.94
20230908,5,407.06
20230908,6,436.48
20230908,7,547.26
20230908,8,618.02
20230908,9,552.04
20230908,10,445.51
20230908,11,382.25
20230908,12,355.55
20230908,13,338.62
20230908,14,332.67
20230908,15,337.83
20230908,16,402.24
20230908,17,463.65
20230908,18,642.51
20230908,19,773.78
20230908,20,909.08
20230908,21,852.0
20230908,22,671.31
20230908,23,555.43
20230908,24,481.42
20230909,1,484.03
20230909,2,475.12
20230909,3,469.64
20230909,4,474.29
20230909,5,473.6
20230909,6,474.69
20230909,7,479.09
20230909,8,479.55
20230909,9,476.73
20230909,10,473.67
20230909,11,385.09
20230909,12,359.82
20230909,13,333.0
20230909,14,358.18
20230909,15,372.65
20230909,16,454.95
20230909,17,476.21
20230909,18,522.23
20230909,19,620.45
20230909,20,701.41
20230909,21,686.96
20230909,22,601.48
20230909,23,502.32
20230909,24,475.86
20230910,1,481.41
20230910,2,476.12
20230910,3,474.74
20230910,4,470.85
20230910,5,465.94
20230910,6,468.82
20230910,7,471.07
20230910,8,468.85
20230910,9,423.17
20230910,10,296.32
20230910,11,152.64
20230910,12,81.0
20230910,13,86.42
20230910,14,65.25
20230910,15,108.67
20230910,16,210.42
20230910,17,475.81
20230910,18,484.08
20230910,19,649.63
20230910,20,799.21
20230910,21,808.86
20230910,22,694.79
20230910,23,588.59
20230910,24,481.96
20230911,1,481.31
20230911,2,478.84
20230911,3,478.87
20230911,4,477.89
20230911,5,477.81
20230911,6,481.62
20230911,7,691.87
20230911,8,796.08
20230911,9,630.67
20230911,10,495.43
20230911,11,466.41
20230911,12,449.91
20230911,13,436.98
20230911,14,454.85
20230911,15,470.96
20230911,16,480.02
20230911,17,509.52
20230911,18,755.97
20230911,19,893.69
20230911,20,944.78
20230911,21,955.89
20230911,22,854.18
20230911,23,687.86
20230911,24,545.26
20230912,1,524.4
20230912,2,490.08
20230912,3,483.72
20230912,4,481.65
20230912,5,489.69
20230912,6,554.89
20230912,7,738.34
20230912,8,865.03
20230912,9,696.65
20230912,10,575.44
20230912,11,500.41
20230912,12,471.98
20230912,13,448.7
20230912,14,442.63
20230912,15,457.27
20230912,16,478.82
20230912,17,572.96
20230912,18,801.15
20230912,19,890.84
20230912,20,952.5
20230912,21,948.42
20230912,22,797.57
20230912,23,704.15
20230912,24,519.46
20230913,1,491.27
20230913,2,468.96
20230913,3,461.0
20230913,4,459.78
20230913,5,467.06
20230913,6,493.17
20230913,7,646.22
20230913,8,685.19
20230913,9,629.42
20230913,10,551.03
20230913,11,481.1
20230913,12,470.87
20230913,13,469.99
20230913,14,470.4
20230913,15,471.13
20230913,16,477.49
20230913,17,520.38
20230913,18,627.4
20230913,19,703.98
20230913,20,758.09
20230913,21,728.97
20230913,22,607.99
20230913,23,522.61
20230913,24,469.28
20230914,1,467.39
20230914,2,455.53
20230914,3,455.0
20230914,4,460.2
20230914,5,462.56
20230914,6,495.17
20230914,7,657.9
20230914,8,767.39
20230914,9,730.9
20230914,10,583.62
20230914,11,479.84
20230914,12,467.66
20230914,13,467.52
20230914,14,468.69
20230914,15,473.29
20230914,16,473.71
20230914,17,515.6
20230914,18,679.27
20230914,19,830.2
20230914,20,898.06
20230914,21,890.5
20230914,22,708.39
20230914,23,585.27
20230914,24,495.51
20230915,1,488.02
20230915,2,463.42
20230915,3,452.81
20230915,4,448.76
20230915,5,462.95
20230915,6,515.0
20230915,7,664.54
20230915,8,740.89
20230915,9,623.63
20230915,10,514.54
20230915,11,450.23
20230915,12,426.58
20230915,13,420.94
20230915,14,421.48
20230915,15,425.08
20230915,16,481.84
20230915,17,509.78
20230915,18,699.09
20230915,19,752.38
20230915,20,841.75
20230915,21,757.77
20230915,22,589.23
20230915,23,494.43
20230915,24,448.6
20230916,1,495.09
20230916,2,481.03
20230916,3,480.34
20230916,4,480.38
20230916,5,480.39
20230916,6,480.31
20230916,7,478.94
20230916,8,490.75
20230916,9,480.99
20230916,10,431.69
20230916,11,356.6
20230916,12,249.83
20230916,13,195.89
20230916,14,157.32
20230916,15,169.98
20230916,16,313.2
20230916,17,478.04
20230916,18,517.78
20230916,19,582.89
20230916,20,671.36
20230916,21,595.44
20230916,22,531.93
20230916,23,483.45
20230916,24,460.66
20230917,1,485.42
20230917,2,465.76
20230917,3,467.88
20230917,4,460.73
20230917,5,459.69
20230917,6,464.64
20230917,7,459.34
20230917,8,476.98
20230917,9,462.46
20230917,10,373.26
20230917,11,298.37
20230917,12,211.41
20230917,13,191.94
20230917,14,155.86
20230917,15,206.86
20230917,16,327.06
20230917,17,482.68
20230917,18,536.58
20230917,19,602.78
20230917,20,662.98
20230917,21,619.97
20230917,22,536.72
20230917,23,493.19
20230917,24,442.81
20230918,1,480.49
20230918,2,479.92
20230918,3,472.22
20230918,4,472.19
20230918,5,472.37
20230918,6,465.27
20230918,7,564.74
20230918,8,647.54
20230918,9,555.66
20230918,10,485.6
20230918,11,415.08
20230918,12,364.84
20230918,13,362.42
20230918,14,380.3
20230918,15,399.36
20230918,16,432.26
20230918,17,487.93
20230918,18,613.08
20230918,19,693.88
20230918,20,750.93
20230918,21,680.89
20230918,22,529.9
20230918,23,460.46
20230918,24,457.06
20230919,1,345.92
20230919,2,352.32
20230919,3,353.93
20230919,4,355.34
20230919,5,360.14
20230919,6,402.08
20230919,7,528.36
20230919,8,604.56
20230919,9,580.06
20230919,10,480.2
20230919,11,443.91
20230919,12,392.35
20230919,13,367.07
20230919,14,349.95
20230919,15,345.77
20230919,16,390.62
20230919,17,472.95
20230919,18,568.94
20230919,19,678.92
20230919,20,751.77
20230919,21,687.0
20230919,22,573.52
20230919,23,447.42
20230919,24,381.31
20230920,1,419.49
20230920,2,377.5
20230920,3,341.9
20230920,4,341.56
20230920,5,344.9
20230920,6,446.53
20230920,7,490.03
20230920,8,494.94
20230920,9,474.16
20230920,10,466.63
20230920,11,414.22
20230920,12,336.48
20230920,13,322.95
20230920,14,402.77
20230920,15,414.07
20230920,16,468.55
20230920,17,502.59
20230920,18,701.95
20230920,19,788.96
20230920,20,857.72
20230920,21,798.38
20230920,22,660.13
20230920,23,480.56
20230920,24,466.13
20230921,1,467.79
20230921,2,468.3
20230921,3,449.87
20230921,4,449.84
20230921,5,457.87
20230921,6,469.21
20230921,7,486.87
20230921,8,512.58
20230921,9,485.71
20230921,10,475.84
20230921,11,420.61
20230921,12,362.04
20230921,13,331.46
20230921,14,331.49
20230921,15,377.68
20230921,16,439.15
20230921,17,486.23
20230921,18,587.69
20230921,19,659.04
20230921,20,736.31
20230921,21,651.97
20230921,22,537.4
20230921,23,474.55
20230921,24,447.55
20230922,1,411.65
20230922,2,392.14
20230922,3,372.02
20230922,4,368.87
20230922,5,385.15
20230922,6,413.61
20230922,7,492.17
20230922,8,503.14
20230922,9,489.25
20230922,10,489.33
20230922,11,449.01
20230922,12,421.14
20230922,13,417.32
20230922,14,450.14
20230922,15,485.49
20230922,16,479.3
20230922,17,532.89
20230922,18,707.08
20230922,19,717.36
20230922,20,831.11
20230922,21,732.61
20230922,22,620.68
20230922,23,530.84
20230922,24,481.94
20230923,1,504.09
20230923,2,478.25
20230923,3,475.06
20230923,4,473.37
20230923,5,479.33
20230923,6,479.36
20230923,7,477.22
20230923,8,502.99
20230923,9,516.27
20230923,10,509.6
20230923,11,500.41
20230923,12,487.46
20230923,13,482.98
20230923,14,483.02
20230923,15,487.23
20230923,16,491.32
20230923,17,500.02
20230923,18,580.06
20230923,19,634.04
20230923,20,703.17
20230923,21,668.73
20230923,22,561.58
20230923,23,498.45
20230923,24,471.11
20230924,1,460.05
20230924,2,433.49
20230924,3,437.57
20230924,4,457.8
20230924,5,460.94
20230924,6,436.82
20230924,7,442.35
20230924,8,452.12
20230924,9,439.03
20230924,10,435.53
20230924,11,441.67
20230924,12,385.51
20230924,13,386.63
20230924,14,423.47
20230924,15,455.43
20230924,16,490.97
20230924,17,498.58
20230924,18,536.12
20230924,19,629.02
20230924,20,686.35
20230924,21,640.79
20230924,22,539.09
20230924,23,480.52
20230924,24,475.06
20230925,1,474.04
20230925,2,459.19
20230925,3,454.67
20230925,4,453.79
20230925,5,459.45
20230925,6,481.78
20230925,7,584.55
20230925,8,677.29
20230925,9,671.94
20230925,10,574.22
20230925,11,499.2
20230925,12,494.92
20230925,13,494.93
20230925,14,495.13
20230925,15,504.6
20230925,16,600.91
20230925,17,673.18
20230925,18,740.58
20230925,19,892.94
20230925,20,904.83
20230925,21,885.74
20230925,22,700.51
20230925,23,577.16
20230925,24,502.32
20230926,1,496.09
20230926,2,482.57
20230926,3,472.76
20230926,4,473.21
20230926,5,479.23
20230926,6,498.87
20230926,7,680.12
20230926,8,762.83
20230926,9,707.62
20230926,10,552.21
20230926,11,479.37
20230926,12,437.58
20230926,13,433.72
20230926,14,433.84
20230926,15,432.77
20230926,16,471.7
20230926,17,536.76
20230926,18,667.04
20230926,19,835.3
20230926,20,866.67
20230926,21,794.14
20230926,22,597.49
20230926,23,512.99
20230926,24,449.83
20230927,1,497.27
20230927,2,480.7
20230927,3,478.58
20230927,4,482.07
20230927,5,480.22
20230927,6,520.23
20230927,7,696.37
20230927,8,799.47
20230927,9,717.49
20230927,10,563.02
20230927,11,480.06
20230927,12,440.12
20230927,13,421.77
20230927,14,418.1
20230927,15,443.49
20230927,16,476.44
20230927,17,568.29
20230927,18,722.56
20230927,19,855.56
20230927,20,889.33
20230927,21,744.88
20230927,22,562.6
20230927,23,486.9
20230927,24,443.03
20230928,1,401.02
20230928,2,373.63
20230928,3,349.93
20230928,4,349.53
20230928,5,370.63
20230928,6,412.71
20230928,7,522.96
20230928,8,562.29
20230928,9,573.54
20230928,10,498.35
20230928,11,418.38
20230928,12,379.93
20230928,13,316.25
20230928,14,323.91
20230928,15,363.37
20230928,16,434.39
20230928,17,517.3
20230928,18,687.75
20230928,19,798.07
20230928,20,866.17
20230928,21,743.56
20230928,22,611.64
20230928,23,533.15
20230928,24,488.31
20230929,1,485.06
20230929,2,457.77
20230929,3,443.31
20230929,4,433.05
20230929,5,444.13
20230929,6,475.52
20230929,7,608.51
20230929,8,667.59
20230929,9,602.27
20230929,10,497.93
20230929,11,431.87
20230929,12,395.83
20230929,13,367.36
20230929,14,343.94
20230929,15,374.04
20230929,16,446.99
20230929,17,515.5
20230929,18,639.2
20230929,19,695.73
20230929,20,721.43
20230929,21,661.05
20230929,22,542.97
20230929,23,485.37
20230929,24,449.15
20230930,1,491.32
20230930,2,483.4
20230930,3,467.91
20230930,4,447.68
20230930,5,445.18
20230930,6,456.28
20230930,7,490.95
20230930,8,500.65
20230930,9,500.57
20230930,10,492.89
20230930,11,401.07
20230930,12,322.34
20230930,13,275.12
20230930,14,248.51
20230930,15,278.84
20230930,16,357.08
20230930,17,476.37
20230930,18,501.74
20230930,19,589.9
20230930,20,629.19
20230930,21,601.44
20230930,22,524.37
20230930,23,497.58
20230930,24,467.6
20231001,1,437.15
20231001,2,399.7
20231001,3,364.44
20231001,4,364.98
20231001,5,363.25
20231001,6,356.67
20231001,7,361.34
20231001,8,389.1
20231001,9,365.51
20231001,10,326.54
20231001,11,250.07
20231001,12,195.63
20231001,13,174.21
20231001,14,218.25
20231001,15,274.98
20231001,16,347.05
20231001,17,444.12
20231001,18,488.92
20231001,19,582.52
20231001,20,616.05
20231001,21,607.48
20231001,22,528.49
20231001,23,496.51
20231001,24,480.02
20231002,1,458.94
20231002,2,451.0
20231002,3,449.54
20231002,4,450.05
20231002,5,455.21
20231002,6,472.5
20231002,7,584.6
20231002,8,670.38
20231002,9,649.39
20231002,10,582.87
20231002,11,494.96
20231002,12,480.1
20231002,13,481.37
20231002,14,477.33
20231002,15,456.03
20231002,16,474.93
20231002,17,568.25
20231002,18,684.11
20231002,19,805.03
20231002,20,889.98
20231002,21,755.81
20231002,22,596.09
20231002,23,516.08
20231002,24,480.18
20231003,1,463.9
20231003,2,445.09
20231003,3,447.9
20231003,4,434.71
20231003,5,435.3
20231003,6,460.21
20231003,7,486.53
20231003,8,492.99
20231003,9,471.15
20231003,10,322.17
20231003,11,43.26
20231003,12,39.87
20231003,13,19.05
20231003,14,17.93
20231003,15,42.34
20231003,16,42.83
20231003,17,173.62
20231003,18,405.1
20231003,19,467.07
20231003,20,476.95
20231003,21,441.68
20231003,22,84.01
20231003,23,276.56
20231003,24,49.22
20231004,1,26.48
20231004,2,20.72
20231004,3,21.5
20231004,4,20.72
20231004,5,33.36
20231004,6,131.35
20231004,7,370.17
20231004,8,409.58
20231004,9,430.72
20231004,10,389.63
20231004,11,242.22
20231004,12,166.15
20231004,13,77.6
20231004,14,70.95
20231004,15,111.07
20231004,16,214.04
20231004,17,371.63
20231004,18,440.48
20231004,19,494.71
20231004,20,554.05
20231004,21,512.1
20231004,22,437.11
20231004,23,413.61
20231004,24,344.75
20231005,1,321.49
20231005,2,265.08
20231005,3,252.18
20231005,4,255.06
20231005,5,259.2
20231005,6,338.43
20231005,7,433.3
20231005,8,453.12
20231005,9,469.3
20231005,10,449.91
20231005,11,367.45
20231005,12,315.19
20231005,13,292.89
20231005,14,297.31
20231005,15,320.7
20231005,16,360.46
20231005,17,434.16
20231005,18,474.47
20231005,19,493.13
20231005,20,530.03
20231005,21,524.59
20231005,22,477.42
20231005,23,469.26
20231005,24,446.78
20231006,1,448.77
20231006,2,430.03
20231006,3,418.42
20231006,4,414.97
20231006,5,436.81
20231006,6,473.9
20231006,7,522.27
20231006,8,567.89
20231006,9,528.6
20231006,10,487.48
20231006,11,475.6
20231006,12,465.41
20231006,13,418.72
20231006,14,388.49
20231006,15,385.45
20231006,16,402.05
20231006,17,430.0
20231006,18,441.74
20231006,19,475.59
20231006,20,475.72
20231006,21,441.83
20231006,22,389.23
20231006,23,311.82
20231006,24,182.75
20231007,1,-9.23
20231007,2,-3.79
20231007,3,-6.33
20231007,4,-11.35
20231007,5,-3.01
20231007,6,-13.33
20231007,7,1.32
20231007,8,83.79
20231007,9,199.5
20231007,10,195.19
20231007,11,162.44
20231007,12,96.09
20231007,13,60.62
20231007,14,46.16
20231007,15,47.86
20231007,16,138.61
20231007,17,316.14
20231007,18,373.84
20231007,19,455.33
20231007,20,444.25
20231007,21,444.89
20231007,22,380.69
20231007,23,360.14
20231007,24,297.32
20231008,1,374.82
20231008,2,307.03
20231008,3,277.37
20231008,4,252.32
20231008,5,254.13
20231008,6,266.6
20231008,7,291.34
20231008,8,329.31
20231008,9,195.6
20231008,10,113.28
20231008,11,102.61
20231008,12,106.81
20231008,13,53.99
20231008,14,69.04
20231008,15,106.06
20231008,16,181.2
20231008,17,215.62
20231008,18,418.02
20231008,19,407.44
20231008,20,461.2
20231008,21,461.24
20231008,22,453.05
20231008,23,445.27
20231008,24,449.47
20231009,1,451.68
20231009,2,430.64
20231009,3,427.95
20231009,4,431.46
20231009,5,446.5
20231009,6,486.04
20231009,7,605.13
20231009,8,718.05
20231009,9,769.11
20231009,10,687.95
20231009,11,603.09
20231009,12,537.64
20231009,13,539.24
20231009,14,531.7
20231009,15,534.97
20231009,16,623.67
20231009,17,709.26
20231009,18,795.4
20231009,19,856.39
20231009,20,873.6
20231009,21,832.17
20231009,22,657.42
20231009,23,550.56
20231009,24,498.82
20231010,1,494.05
20231010,2,474.38
20231010,3,476.85
20231010,4,459.26
20231010,5,460.19
20231010,6,502.47
20231010,7,639.46
20231010,8,770.57
20231010,9,755.15
20231010,10,626.98
20231010,11,518.47
20231010,12,494.08
20231010,13,481.09
20231010,14,479.46
20231010,15,485.21
20231010,16,530.84
20231010,17,607.46
20231010,18,702.2
20231010,19,771.16
20231010,20,777.74
20231010,21,707.73
20231010,22,521.11
20231010,23,449.02
20231010,24,439.63
20231011,1,378.64
20231011,2,356.34
20231011,3,312.63
20231011,4,300.0
20231011,5,300.0
20231011,6,355.7
20231011,7,456.47
20231011,8,473.16
20231011,9,485.97
20231011,10,453.53
20231011,11,250.69
20231011,12,213.47
20231011,13,183.94
20231011,14,178.47
20231011,15,199.99
20231011,16,226.69
20231011,17,381.12
20231011,18,451.57
20231011,19,487.69
20231011,20,495.66
20231011,21,468.09
20231011,22,372.95
20231011,23,375.55
20231011,24,293.06
20231012,1,254.6
20231012,2,261.37
20231012,3,252.75
20231012,4,315.7
20231012,5,350.31
20231012,6,420.58
20231012,7,521.96
20231012,8,588.85
20231012,9,621.26
20231012,10,583.98
20231012,11,500.22
20231012,12,478.39
20231012,13,483.77
20231012,14,473.45
20231012,15,489.88
20231012,16,529.25
20231012,17,599.24
20231012,18,624.93
20231012,19,711.95
20231012,20,781.68
20231012,21,708.7
20231012,22,600.38
20231012,23,551.88
20231012,24,489.83
20231013,1,494.7
20231013,2,484.06
20231013,3,467.88
20231013,4,457.12
20231013,5,458.46
20231013,6,470.99
20231013,7,569.87
20231013,8,621.73
20231013,9,610.37
20231013,10,507.54
20231013,11,455.3
20231013,12,453.84
20231013,13,426.26
20231013,14,332.81
20231013,15,384.84
20231013,16,452.29
20231013,17,471.61
20231013,18,488.12
20231013,19,477.14
20231013,20,505.94
20231013,21,409.09
20231013,22,158.48
20231013,23,142.48
20231013,24,63.91
20231014,1,19.06
20231014,2,12.27
20231014,3,13.62
20231014,4,14.57
20231014,5,7.67
20231014,6,12.81
20231014,7,6.7
20231014,8,62.74
20231014,9,86.37
20231014,10,120.57
20231014,11,60.78
20231014,12,30.61
20231014,13,27.82
20231014,14,11.91
20231014,15,28.05
20231014,16,70.09
20231014,17,231.46
20231014,18,324.43
20231014,19,428.49
20231014,20,445.47
20231014,21,397.49
20231014,22,350.3
20231014,23,220.76
20231014,24,119.58
20231015,1,29.49
20231015,2,0.37
20231015,3,-3.84
20231015,4,1.22
20231015,5,-4.23
20231015,6,6.06
20231015,7,4.75
20231015,8,0.34
20231015,9,1.33
20231015,10,-6.76
20231015,11,-16.51
20231015,12,-25.14
20231015,13,-29.59
20231015,14,-19.31
20231015,15,-18.14
20231015,16,-14.12
20231015,17,-0.47
20231015,18,186.31
20231015,19,361.37
20231015,20,418.86
20231015,21,359.71
20231015,22,363.74
20231015,23,306.87
20231015,24,201.79
20231016,1,297.01
20231016,2,257.05
20231016,3,260.14
20231016,4,243.21
20231016,5,310.76
20231016,6,453.18
20231016,7,614.13
20231016,8,631.79
20231016,9,663.05
20231016,10,662.14
20231016,11,538.21
20231016,12,491.42
20231016,13,471.23
20231016,14,461.41
20231016,15,494.71
20231016,16,557.03
20231016,17,647.23
20231016,18,704.68
20231016,19,789.73
20231016,20,838.31
20231016,21,751.8
20231016,22,668.14
20231016,23,618.61
20231016,24,524.59
20231017,1,533.94
20231017,2,507.68
20231017,3,507.28
20231017,4,508.3
20231017,5,501.35
20231017,6,541.0
20231017,7,684.26
20231017,8,760.41
20231017,9,760.74
20231017,10,698.95
20231017,11,594.95
20231017,12,507.37
20231017,13,492.69
20231017,14,488.21
20231017,15,496.68
20231017,16,537.87
20231017,17,640.18
20231017,18,742.95
20231017,19,807.76
20231017,20,803.61
20231017,21,723.7
20231017,22,615.87
20231017,23,547.78
20231017,24,473.28
20231018,1,434.23
20231018,2,437.39
20231018,3,410.13
20231018,4,405.36
20231018,5,423.17
20231018,6,425.76
20231018,7,534.19
20231018,8,629.41
20231018,9,594.47
20231018,10,518.22
20231018,11,410.98
20231018,12,368.69
20231018,13,378.69
20231018,14,386.04
20231018,15,422.39
20231018,16,463.09
20231018,17,579.04
20231018,18,690.04
20231018,19,725.14
20231018,20,725.41
20231018,21,705.06
20231018,22,584.2
